Id,preco
674,303333.3333333333
675,590000.0
676,423000.0
677,320000.0
678,304428.3333333333
679,176666.66666666666
680,891666.6666666666
681,333466.6666666667
682,393000.0
683,383666.6666666667
684,555000.0
685,1166666.6666666667
686,476666.6666666667
687,407186.0
688,598333.3333333334
689,331666.6666666667
690,430000.0
691,896666.6666666666
692,348333.3333333333
693,1513333.3333333333
694,610000.0
695,883466.6666666666
696,550000.0
697,466666.6666666667
698,847473.0
699,624666.6666666666
700,361666.6666666667
701,360000.0
702,671666.6666666666
703,720000.0
704,950000.0
705,376666.6666666667
706,398409.0
707,1066666.6666666667
708,396000.0
709,4066666.6666666665
710,320000.0
711,806666.6666666666
712,346666.6666666667
713,342000.0
714,466666.6666666667
715,1196666.6666666667
716,846666.6666666666
717,933333.3333333334
718,703333.3333333334
719,333000.0
720,280000.0
721,363333.3333333333
722,386666.6666666667
723,260000.0
724,1182666.6666666667
725,356666.6666666667
726,590000.0
727,276666.6666666667
728,431666.6666666667
729,390333.3333333333
730,941666.6666666666
731,866666.6666666666
732,295666.6666666667
733,533333.3333333334
734,496666.6666666667
735,328333.3333333333
736,315000.0
737,386000.0
738,1049666.6666666667
739,470000.0
740,532000.0
741,1433333.3333333333
742,776000.0
743,489666.6666666667
744,428333.3333333333
745,380800.0
746,417303.3333333333
747,371666.6666666667
748,430000.0
749,493333.3333333333
750,360000.0
751,400000.0
752,388333.3333333333
753,376666.6666666667
754,317000.0
755,1750000.0
756,526666.6666666666
757,543000.0
758,240000.0
759,246333.33333333334
760,696000.0
761,615000.0
762,1730000.0
763,305000.0
764,460000.0
765,550000.0
766,556666.6666666666
767,1703333.3333333333
768,620000.0
769,963333.3333333334
770,317666.6666666667
771,950000.0
772,1226666.6666666667
773,643333.3333333334
774,2150000.0
775,461666.6666666667
776,2333333.3333333335
777,480000.0
778,211666.66666666666
779,406670.0
780,376666.6666666667
781,326666.6666666667
782,441333.3333333333
783,691666.6666666666
784,296976.6666666667
785,532000.0
786,296333.0
787,765666.6666666666
788,343333.3333333333
789,350601.3333333333
790,486666.6666666667
791,696666.6666666666
792,296461.6666666667
793,417303.3333333333
794,325000.0
795,823333.3333333334
796,505333.3333333333
797,356666.6666666667
798,896333.3333333334
799,420000.0
800,601666.6666666666
801,415000.0
802,2600000.0
803,736666.6666666666
804,440123.3333333333
805,410333.3333333333
806,280000.0
807,310000.0
808,632666.6666666666
809,1016666.6666666666
810,590000.0
811,536666.6666666666
812,350000.0
813,296666.6666666667
814,583000.0
815,1566666.6666666667
816,830000.0
817,321666.6666666667
818,471666.6666666667
819,1000000.0
820,675000.0
821,437333.3333333333
822,563333.3333333334
823,586666.6666666666
824,415000.0
825,1500000.0
826,213333.33333333334
827,426666.6666666667
828,333000.0
829,350000.0
830,919120.0
831,620000.0
832,328000.0
833,748333.3333333334
834,567010.6666666666
835,668333.3333333334
836,2416666.6666666665
837,465000.0
838,371666.6666666667
839,286663.3333333333
840,349500.0
841,429333.3333333333
842,683858.0
843,764000.0
844,1050000.0
845,817191.3333333334
846,329533.3333333333
847,325666.6666666667
848,460666.6666666667
849,456666.6666666667
850,375000.0
851,391666.6666666667
852,331666.6666666667
853,528333.3333333334
854,443333.3333333333
855,416666.6666666667
856,332659.6666666667
857,1531666.6666666667
858,348333.3333333333
859,1750000.0
860,508333.3333333333
861,316666.6666666667
862,563333.3333333334
863,211666.66666666666
864,439666.6666666667
865,820000.0
866,266215.0
867,1333333.3333333333
868,1243333.3333333333
869,386666.6666666667
870,510000.0
871,726000.0
872,450000.0
873,1393333.3333333333
874,1703333.3333333333
875,166666.66666666666
876,709996.6666666666
877,776666.6666666666
878,250000.0
879,438333.3333333333
880,180000.0
881,1100000.0
882,1300000.0
883,363033.3333333333
884,1430000.0
885,2621500.0
886,700000.0
887,286666.0
888,279666.6666666667
889,1123333.3333333333
890,660000.0
891,946641.6666666666
892,613333.3333333334
893,414676.3333333333
894,260000.0
895,1943333.3333333333
896,210393333.33333334
897,261733.33333333334
898,362008.3333333333
899,758333.3333333334
900,940000.0
901,340000.0
902,326450.0
903,733333.3333333334
904,743333.3333333334
905,403333.3333333333
906,1316666.6666666667
907,585000.0
908,735000.0
909,1016666.6666666666
910,568333.3333333334
911,393333.3333333333
912,304219.0
913,2483333.3333333335
914,1196666.6666666667
915,2200000.0
916,368333.3333333333
917,3633333.3333333335
918,394000.0
919,315666.6666666667
920,500000.0
921,343333.3333333333
922,1250000.0
923,478333.3333333333
924,337333.3333333333
925,381666.6666666667
926,416666.6666666667
927,478333.3333333333
928,540000.0
929,903333.3333333334
930,788333.3333333334
931,530000.0
932,1303333.3333333333
933,375000.0
934,363000.0
935,240000.0
936,605000.0
937,1550000.0
938,356666.6666666667
939,2600000.0
940,413333.3333333333
941,2366666.6666666665
942,915000.0
943,733333.3333333334
944,670000.0
945,1530000.0
946,364000.0
947,350000.0
948,453333.3333333333
949,585000.0
950,401666.6666666667
951,733333.3333333334
952,1315000.0
953,2600000.0
954,1196666.6666666667
955,468547.3333333333
956,1783333.3333333333
957,214966.66666666666
958,401410.0
959,355666.6666666667
960,838333.3333333334
961,568333.3333333334
962,523333.3333333333
963,550000.0
964,2183333.3333333335
965,760000.0
966,290000.0
967,1133333.3333333333
968,550000.0
969,386666.6666666667
970,1916666.6666666667
971,321666.6666666667
972,416666.6666666667
973,260000.0
974,525166.6666666666
975,464000.0
976,393333.3333333333
977,580000.0
978,498333.3333333333
979,1000000.0
980,316666.6666666667
981,713333.3333333334
982,410333.3333333333
983,348333.3333333333
984,373033.3333333333
985,966666.6666666666
986,1160000.0
987,1363333.3333333333
988,358333.3333333333
989,335000.0
990,328333.3333333333
991,1083333.3333333333
992,915000.0
993,403333.3333333333
994,553333.3333333334
995,1156666.6666666667
996,573333.3333333334
997,676666.6666666666
998,643333.3333333334
999,349500.0
1000,526666.6666666666
1001,4250000.0
1002,551666.6666666666
1003,296666.6666666667
1004,1183333.3333333333
1005,226666.66666666666
1006,286333.3333333333
1007,1133333.3333333333
1008,781666.6666666666
1009,380000.0
1010,284666.3333333333
1011,2621500.0
1012,950000.0
1013,866666.6666666666
1014,447333.3333333333
1015,493333.3333333333
1016,461666.6666666667
1017,266333.3333333333
1018,749666.6666666666
1019,358333.3333333333
1020,408666.6666666667
1021,310000.0
1022,316666.6666666667
1023,440483.0
1024,756666.6666666666
1025,838333.3333333334
1026,963333.3333333334
1027,510133.3333333333
1028,930000.0
1029,1566666.6666666667
1030,705000.0
1031,230000.0
1032,325000.0
1033,1243333.3333333333
1034,430000.0
1035,360000.0
1036,508333.3333333333
1037,406666.6666666667
1038,1716666.6666666667
1039,393333.3333333333
1040,296976.6666666667
1041,301666.6666666667
1042,410733.3333333333
1043,376000.0
1044,450000.0
1045,488666.6666666667
1046,188333.33333333334
1047,586666.6666666666
1048,653333.3333333334
1049,1105000.0
1050,896666.6666666666
1051,398333.3333333333
1052,550000.0
1053,1416333.3333333333
1054,1613333.3333333333
1055,275800.0
1056,295666.6666666667
1057,676666.6666666666
1058,896666.6666666666
1059,396666.6666666667
1060,450000.0
1061,363033.3333333333
1062,1746666.6666666667
1063,1109333.3333333333
1064,323333.3333333333
1065,230000.0
1066,316666.6666666667
1067,301000.0
1068,506666.6666666667
1069,676666.6666666666
1070,2533333.3333333335
1071,1130219.3333333333
1072,733333.3333333334
1073,553333.3333333334
1074,375666.6666666667
1075,926000.0
1076,375000.0
1077,445000.0
1078,296333.0
1079,468333.3333333333
1080,523333.3333333333
1081,381666.6666666667
1082,682333.3333333334
1083,1396666.6666666667
1084,486333.3333333333
1085,756666.6666666666
1086,379659.6666666667
1087,210426666.66666666
1088,375000.0
1089,460666.6666666667
1090,373666.6666666667
1091,766666.6666666666
1092,373333.3333333333
1093,376077.6666666667
1094,733333.3333333334
1095,350601.3333333333
1096,480000.0
1097,256666.66666666666
1098,443333.3333333333
1099,567666.6666666666
1100,876666.6666666666
1101,1066666.6666666667
1102,510000.0
1103,1121666.6666666667
1104,623333.3333333334
1105,448333.3333333333
1106,467333.3333333333
1107,366666.6666666667
1108,741666.6666666666
1109,395000.0
1110,983666.6666666666
1111,1600000.0
1112,1200000.0
1113,288333.3333333333
1114,223500.0
1115,910000.0
1116,325000.0
1117,343333.3333333333
1118,691666.6666666666
1119,671666.3333333334
1120,739000.0
1121,1650000.0
1122,390000.0
1123,946666.6666666666
1124,403333.3333333333
1125,1398428.3333333333
1126,516666.6666666667
1127,1090000.0
1128,388333.3333333333
1129,1150000.0
1130,388091.0
1131,478333.3333333333
1132,556133.3333333334
1133,563333.3333333334
1134,1500000.0
1135,463333.3333333333
1136,1049666.6666666667
1137,1050000.0
1138,666475.6666666666
1139,1066666.6666666667
1140,536666.6666666666
1141,258333.0
1142,460000.0
1143,361666.6666666667
1144,290000.0
1145,598333.3333333334
1146,360000.0
1147,545000.0
1148,1541680.0
1149,1476666.6666666667
1150,823333.3333333334
1151,584655.3333333334
1152,1600000.0
1153,1333333.3333333333
1154,210000.0
1155,420000.0
1156,773333.3333333334
1157,432833.3333333333
1158,478333.3333333333
1159,590000.0
1160,338333.3333333333
1161,569333.3333333334
1162,378666.6666666667
1163,543333.3333333334
1164,750000.0
1165,850000.0
1166,876666.6666666666
1167,650000.0
1168,243333.33333333334
1169,973333.3333333334
1170,498333.3333333333
1171,1220000.0
1172,1270974.6666666667
1173,593333.3333333334
1174,1193333.3333333333
1175,441333.3333333333
1176,526666.6666666666
1177,940000.0
1178,1043333.3333333334
1179,850000.0
1180,495000.0
1181,826666.6666666666
1182,205000.0
1183,272000.0
1184,625000.0
1185,433333.3333333333
1186,306666.6666666667
1187,666475.6666666666
1188,690000.0
1189,403333.3333333333
1190,881666.6666666666
1191,388333.3333333333
1192,370000.0
1193,1400000.0
1194,210426666.66666666
1195,269666.6666666667
1196,395000.0
1197,473333.3333333333
1198,764000.0
1199,415666.6666666667
1200,556333.3333333334
1201,416666.6666666667
1202,633333.3333333334
1203,380800.0
1204,348333.3333333333
1205,395000.0
1206,290000.0
1207,483333.3333333333
1208,2146666.6666666665
1209,671666.6666666666
1210,620000.0
1211,1333333.3333333333
1212,256666.66666666666
1213,1076666.6666666667
1214,813333.3333333334
1215,380800.0
1216,376666.6666666667
1217,3500000.0
1218,409666.6666666667
1219,456666.6666666667
1220,635000.0
1221,436633.3333333333
1222,296976.6666666667
1223,388333.3333333333
1224,626666.6666666666
1225,293333.3333333333
1226,470000.0
1227,453333.3333333333
1228,584000.0
1229,626666.6666666666
1230,446833.3333333333
1231,1546893.3333333333
1232,380000.0
1233,678500.0
1234,511666.6666666667
1235,926000.0
1236,465000.0
1237,1950000.0
1238,403333.3333333333
1239,633333.3333333334
1240,261666.66666666666
1241,1116666.6666666667
1242,276666.6666666667
1243,330000.0
1244,323000.0
1245,2366666.6666666665
1246,1932666.6666666667
1247,371666.6666666667
1248,615166.6666666666
1249,375000.0
1250,310000.0
1251,776000.0
1252,636666.6666666666
1253,336666.6666666667
1254,465000.0
1255,736666.6666666666
1256,626666.6666666666
1257,444131.6666666667
1258,616666.6666666666
1259,798333.3333333334
1260,563333.3333333334
1261,265000.0
1262,323333.3333333333
1263,743333.3333333334
1264,385131.6666666667
1265,840000.0
1266,366666.6666666667
1267,556333.3333333334
1268,393333.3333333333
1269,326666.6666666667
1270,801369.0
1271,550000.0
1272,270000.0
1273,1300000.0
1274,741600.0
1275,338333.3333333333
1276,2443333.3333333335
1277,416666.6666666667
1278,1146000.0
1279,1315000.0
1280,216666.66666666666
1281,257194.0
1282,1031333.3333333334
1283,676666.6666666666
1284,764000.0
1285,708333.3333333334
1286,410000.0
1287,345666.6666666667
1288,525166.6666666666
1289,330000.0
1290,1393333.3333333333
1291,256666.66666666666
1292,753333.3333333334
1293,553333.3333333334
1294,580000.0
1295,465000.0
1296,816666.6666666666
1297,356666.6666666667
1298,350000.0
1299,602666.6666666666
1300,1050000.0
1301,283000.0
1302,794833.3333333334
1303,746000.0
1304,466666.6666666667
1305,593333.3333333334
1306,315000.0
1307,416666.6666666667
1308,480000.0
1309,583333.3333333334
1310,363333.3333333333
1311,391666.6666666667
1312,370000.0
1313,546666.6666666666
1314,465000.0
1315,2166666.6666666665
1316,616666.6666666666
1317,466666.6666666667
1318,358333.3333333333
1319,720000.0
1320,539000.0
1321,2766666.6666666665
1322,480000.0
1323,888333.3333333334
1324,853333.3333333334
1325,386666.6666666667
1326,813333.3333333334
1327,660000.0
1328,381666.6666666667
1329,323333.3333333333
1330,416666.6666666667
1331,370000.0
1332,2621500.0
1333,556133.3333333334
1334,470000.0
1335,883333.3333333334
1336,598333.3333333334
1337,416666.6666666667
1338,337000.0
1339,446666.6666666667
1340,420000.0
1341,851072.0
1342,598333.3333333334
1343,1866666.6666666667
1344,593333.3333333334
1345,816666.6666666666
1346,1243333.3333333333
1347,619666.6666666666
1348,843330.0
1349,508333.3333333333
1350,375000.0
1351,465000.0
1352,591322.0
1353,1149666.6666666667
1354,973333.3333333334
1355,680000.0
1356,445000.0
1357,850000.0
1358,525166.6666666666
1359,236666.66666666666
1360,508333.3333333333
1361,579333.3333333334
1362,883333.3333333334
1363,680000.0
1364,736666.6666666666
1365,386666.6666666667
1366,1049666.6666666667
1367,709996.6666666666
1368,361333.3333333333
1369,346666.6666666667
1370,840000.0
1371,240881.66666666666
1372,563333.3333333334
1373,474000.0
1374,309600.0
1375,950000.0
1376,425000.0
1377,510000.0
1378,268000.0
1379,257194.0
1380,390000.0
1381,341666.6666666667
1382,726666.6666666666
1383,201666.66666666666
1384,748633.3333333334
1385,550000.0
1386,1105000.0
1387,468333.3333333333
1388,1261666.6666666667
1389,337333.3333333333
1390,2033333.3333333333
1391,666666.6666666666
1392,349000.0
1393,181666.66666666666
1394,333000.0
1395,463333.3333333333
1396,260000.0
1397,1027000.0
1398,566666.6666666666
1399,713466.6666666666
1400,366666.6666666667
1401,465333.3333333333
1402,398333.3333333333
1403,830000.0
1404,374333.3333333333
1405,803333.3333333334
1406,440000.0
1407,420000.0
1408,400000.0
1409,783333.3333333334
1410,1376666.6666666667
1411,151333.33333333334
1412,1295210.0
1413,1116666.6666666667
1414,1316666.6666666667
1415,593333.3333333334
1416,226666.66666666666
1417,676666.6666666666
1418,386666.6666666667
1419,342000.0
1420,783333.3333333334
1421,2933333.3333333335
1422,1183333.3333333333
1423,550000.0
1424,425666.6666666667
1425,438333.3333333333
1426,357600.0
1427,776666.6666666666
1428,601666.6666666666
1429,1766666.6666666667
1430,666475.6666666666
1431,1733333.3333333333
1432,396666.6666666667
1433,795000.0
1434,283333.3333333333
1435,487000.0
1436,301666.6666666667
1437,1766666.6666666667
1438,676666.6666666666
1439,850000.0
1440,893333.3333333334
1441,558666.6666666666
1442,1310000.0
1443,500000.0
1444,1066666.6666666667
1445,294066.6666666667
1446,463466.6666666667
1447,438000.0
1448,616666.6666666666
1449,1223333.3333333333
1450,395359.3333333333
1451,1123333.3333333333
1452,473333.3333333333
1453,470000.0
1454,270000.0
1455,316666.6666666667
1456,656666.6666666666
1457,498000.0
1458,513333.3333333333
1459,385000.0
1460,302333.3333333333
1461,383333.3333333333
1462,598333.3333333334
1463,566666.6666666666
1464,413000.0
1465,320000.0
1466,413333.3333333333
1467,1966666.6666666667
1468,943333.3333333334
1469,343333.3333333333
1470,460000.0
1471,368333.3333333333
1472,698333.3333333334
1473,418333.3333333333
1474,436666.6666666667
1475,2933333.3333333335
1476,431666.6666666667
1477,416666.6666666667
1478,328333.3333333333
1479,366666.6666666667
